590   J1236-5033      189.246458    -50.560083
591   J1237-6725      189.357917    -67.426083
592   J1238+2152      189.596569     21.869743
593   J1239+2453      189.918589     24.897025
594   J1239-6832      189.995833    -68.541028
595   J1240-4124      190.073375    -41.414361
596   J1242+39        190.641667     39.633333
597   J1243-5735      190.897417    -57.595222
598   J1243-6423      190.821492    -64.389958
599   J1244-5053      191.047833    -50.889056
600   J1244-6359      191.198721    -63.996500
601   J1244-6531      191.159583    -65.520000
602   J1245-6238      191.338000    -62.648861
603   J1246+2253      191.705679     22.895353
604   J1248-6344      192.193167    -63.736000
605   J1248-6444      192.136958    -64.733333
606   J1249-6507      192.476333    -65.122167
607   J1251-7407      192.970583    -74.120844
608   J1252-6314      193.177583    -63.242417
609   J1253-5820      193.368092    -58.344692
610   J1254-6150      193.635333    -61.847444
611   J1255-46        193.750000    -46.000000
612   J1255-6131      193.978583    -61.519472
613   J1255-62        193.825000    -62.800000
614   J1257-1027      194.269873    -10.451602
615   J1259-6741      194.844583    -67.694444
616   J1300+1240      195.014903     12.682353
617   J1301+0833      195.409417      8.565972
618   J1301-6305      195.440667    -63.092750
619   J1301-6310      195.367917    -63.177917
620   J1302-32        195.500000    -32.000000
621   J1302-63        195.516667    -63.748056
622   J1302-6313      195.580000    -63.224722
623   J1302-6350      195.698511    -63.835740
624   J1303-6305      195.750083    -63.083556
625   J1305-6203      196.337083    -62.056000
626   J1305-6256      196.366667    -62.944167
627   J1305-6455      196.348750    -64.923972
628   J1305-66        196.400000    -66.650000
629   J1306-4035      196.734583    -40.589806
630   J1306-6242      196.685833    -62.700833
631   J1306-6617      196.659125    -66.289389
632   J1307-6318      196.977917    -63.309722
633   J1307-67        196.920833    -67.057500
634   J1308+2127      197.201125     21.451883
635   J1308-4650      197.185787    -46.841583
636   J1308-5844      197.087833    -58.737167
637   J1309-6415      197.319167    -64.266389
638   J1309-6526      197.251208    -65.437944
639   J1311-1228      197.969375    -12.467117
640   J1311-3430      197.940517    -34.508431
641   J1312+0051      198.000000      0.850000
642   J1312+1810      198.229167     18.166667
643   J1312-5402      198.019167    -54.045000
644   J1312-5516      198.224292    -55.279750
645   J1312-6400      198.029833    -64.015444
646   J1313+0931      198.345833      9.532222
647   J1314-6101      198.597500    -61.021111
648   J1316-6232      199.192917    -62.536722
649   J1317-5759      199.442875    -57.991806
650   J1317-6302      199.436208    -63.047833
651   J1319-6056      199.834542    -60.946297
652   J1319-6105      199.859667    -61.090611
653   J1320-3512      200.052833    -35.207222
654   J1320-5359      200.224675    -53.985106
655   J1320+67        200.000000     67.500000
656   J1321-5922      200.414833    -59.381139
657   J1321+8323      200.442417     83.394144
658   J1322-62        200.725000    -62.850000
659   J1322-6241      200.633958    -62.698194
660   J1322-6329      200.575000    -63.493611
661   J1324-6146      201.182917    -61.766667
662   J1324-6302      201.056875    -63.039194
663   J1326-5859      201.742792    -58.991417
664   J1326-6408      201.635833    -64.145556
665   J1326-6700      201.513333    -67.014167
666   J1327-0755      201.989950     -7.924944
667   J1327-6222      201.822500    -62.379056
668   J1327-6301      201.781125    -63.020942
669   J1327-6400      201.792792    -64.003639
670   J1328-4357      202.026800    -43.962256
671   J1328-4921      202.139917    -49.359278
672   J1329+13        202.250000     13.733333
673   J1329-6158      202.263750    -61.983056
674   J1331-5245      202.750042    -52.757056
675   J1332-03        203.000000     -3.433333
676   J1332-3032      203.218686    -30.538137
677   J1333-4449      203.436787    -44.823950
678   J1334-5839      203.625455    -58.654596
679   J1335-3642      203.900000    -36.700000
680   J1336-2522      204.086833    -25.367111
681   J1336+33        204.000000     33.766667
682   J1337-44        204.275000    -44.716667
683   J1337-6306      204.334792    -63.106472
684   J1337-6423      204.382846    -64.384699
685   J1338-6204      204.538958    -62.071861
686   J1339-4712      204.985786    -47.201533
687   J1339-6618      204.985833    -66.302167
688   J1340-6456      205.001333    -64.945250
689   J1341-6023      205.280708    -60.392972
690   J1341-6220      205.427625    -62.339083
691   J1342+2822A     205.545833     28.375556
692   J1342+2822B     205.546196     28.377817
693   J1342+2822C     205.545833     28.375556
694   J1342+2822D     205.542500     28.376667
695   J1344-6059      206.165000    -60.991944
696   J1345-6115      206.435125    -61.258500
697   J1346-4918      206.593125    -49.302000
698   J1347-5947      206.830750    -59.794389
699   J1348-6307      207.176667    -63.117778
700   J1349-6130      207.402708    -61.504750
701   J1349-63        207.325000    -63.933333
702   J1350-5115      207.567158    -51.256881
703   J1350-6225      207.685208    -62.428833
704   J1352-6803      208.143542    -68.060306
705   J1354-6249      208.645833    -62.825000
706   J1355-5153      208.994500    -51.898278
707   J1355-5747      208.903958    -57.787500
708   J1355-5925      208.996292    -59.416917
709   J1355-6206      208.838917    -62.105583
710   J1356-5521      209.210658    -55.353600
711   J1357-62        209.354167    -62.466667
712   J1357-6429      209.260125    -64.491722
713   J1358-2533      209.675000    -25.550000
714   J1359-6038      209.992583    -60.635556
715   J1400-1431      210.154182    -14.529735
